Wind_turbine_name,Date_time,P_avg,Rs_avg,Gb1t_avg,Gb2t_avg,Gost_avg,Git_avg,Yt_avg,Ot_avg,Ws_avg,Wa_avg
R80711,5/10/2017 5:00,251.57001,12.48,62.869999,63.779999,55.82,54.689999,27.559999,7.73,5.6399999,80.489998
R80711,5/10/2017 5:10,250.7,12.48,64.5,65.209999,56.799999,55.869999,28.6,8.0200005,5.46,85.360001
R80711,5/10/2017 5:20,254.75999,12.53,65.080002,65.57,57.380001,56.360001,29.16,8.25,5.52,86.019997
R80711,5/10/2017 5:30,292.62,13.04,66.019997,66.739998,58.0,57.200001,25.629999,8.3400002,5.8699999,83.610001
R80711,5/10/2017 5:40,287.09,12.96,65.980003,67.089996,58.509998,57.77,17.99,8.1899996,6.0900002,79.900002
R80711,5/10/2017 6:00,241.5,12.35,66.010002,67.379997,59.139999,58.09,16.66,8.3100004,5.79,78.599998
R80711,5/10/2017 6:10,186.25999,11.53,65.279999,66.099998,59.009998,57.82,22.27,8.5200005,5.3299999,79.75
R80711,5/10/2017 6:20,104.13,10.13,64.449997,64.620003,58.849998,57.689999,24.25,8.9499998,4.6500001,78.769997
R80711,5/10/2017 6:30,69.559998,9.4700003,63.23,62.599998,58.57,57.470001,25.200001,9.3900003,4.3200002,80.800003
R80711,5/10/2017 6:40,78.43,9.5299997,63.02,62.400002,58.509998,57.380001,26.1,9.6400003,4.5599999,79.790001
R80711,5/10/2017 6:50,58.279999,9.29,62.639999,61.93,58.389999,57.330002,26.719999,9.9499998,4.3299999,78.980003
R80711,5/10/2017 7:00,47.490002,9.2700005,62.189999,61.369999,58.27,57.279999,27.190001,10.36,4.1599998,79.709999
R80711,5/10/2017 7:10,55.41,9.3000002,62.110001,61.27,58.240002,57.34,23.940001,10.61,4.4099998,76.639999
R80711,5/10/2017 8:00,54.720001,9.29,60.290001,59.490002,57.290001,56.049999,21.790001,12.42,4.4400001,85.050003
R80711,5/10/2017 8:10,86.75,9.75,61.060001,60.290001,57.369999,56.18,23.860001,12.79,4.54,82.699997
R80711,5/10/2017 8:20,101.5,10.01,62.189999,61.75,57.560001,56.450001,25.32,13.0,4.7199998,87.5
R80711,5/10/2017 8:30,105.35,10.22,62.240002,61.66,57.630001,56.59,26.25,13.45,4.7399998,89.480003
R80711,5/10/2017 8:40,92.5,9.9799995,62.810001,62.459999,57.82,56.880001,27.09,13.81,4.6500001,90.93
R80711,5/10/2017 8:50,108.38,10.23,62.970001,62.48,57.939999,56.970001,27.879999,14.08,4.8499999,87.18
R80711,5/10/2017 9:00,71.019997,9.6000004,62.93,62.209999,57.990002,57.040001,28.540001,14.49,4.6799998,76.589996
R80711,5/10/2017 9:10,89.43,9.8900003,62.91,62.139999,58.07,57.279999,25.219999,14.63,4.9000001,75.050003
R80711,5/10/2017 9:20,131.92999,10.61,63.150002,63.240002,58.299999,57.52,20.120001,14.65,5.3400002,84.68
R80711,5/10/2017 9:30,130.66,10.6,63.259998,63.610001,58.43,57.52,18.77,14.84,5.1300001,84.760002
R80711,5/10/2017 9:40,103.77,10.06,62.889999,62.970001,58.310001,57.290001,18.23,15.15,4.9099998,92.330002
R80711,5/10/2017 9:50,72.480003,9.6499996,62.48,62.389999,58.189999,57.110001,19.860001,15.65,4.4099998,89.099998
R80711,5/10/2017 10:10,31.99,7.5999999,59.16,59.060001,57.439999,56.130001,25.83,16.74,4.04,86.690002
R80711,5/10/2017 10:30,49.150002,7.46,58.130001,58.34,56.959999,55.639999,27.66,17.18,4.29,72.739998
R80711,5/10/2017 10:40,74.639999,9.75,60.799999,60.310001,57.330002,56.41,28.41,17.639999,4.6599998,83.480003
R80711,5/10/2017 10:50,129.78999,10.65,62.25,61.799999,57.689999,56.82,29.09,17.780001,5.1799998,146.52
R80711,5/10/2017 11:00,39.169998,9.4200001,62.459999,61.77,57.810001,56.990002,29.709999,18.15,4.3099999,112.86
R80711,5/10/2017 11:10,57.630001,9.5200005,62.369999,61.169998,57.810001,56.990002,30.25,18.34,4.5700002,91.190002
R80711,5/10/2017 11:20,65.57,9.5900002,62.869999,61.68,58.0,57.279999,30.860001,18.58,4.6100001,142.91
R80711,5/10/2017 11:40,41.919998,8.1899996,59.830002,59.080002,57.43,56.41,31.93,19.209999,4.46,105.21
R80711,5/10/2017 11:50,67.989998,9.8299999,61.68,60.799999,57.73,57.060001,28.17,19.360001,4.71,98.25
R80711,5/10/2017 12:00,78.489998,9.75,62.290001,61.849998,57.869999,57.080002,23.32,19.27,4.6599998,116.59
R80711,5/10/2017 12:10,71.18,9.8100004,62.080002,61.580002,57.810001,56.93,22.110001,19.43,4.3200002,107.8
R80711,5/10/2017 12:20,139.91,10.84,62.939999,62.959999,58.049999,57.259998,21.620001,19.08,5.29,103.95
R80711,5/10/2017 12:40,68.309998,9.5900002,61.029999,60.759998,57.630001,56.43,23.370001,19.6,4.6199999,109.0
R80711,5/10/2017 13:00,164.44,11.1,62.799999,62.66,58.0,57.16,29.280001,20.1,5.4099998,139.10001
R80711,5/10/2017 13:10,26.18,7.3800001,62.400002,61.650002,57.959999,57.07,30.370001,20.620001,4.6199999,115.77
R80711,5/10/2017 13:20,64.260002,9.4200001,61.599998,60.799999,57.860001,56.990002,31.190001,20.77,4.6199999,128.5
R80711,5/10/2017 13:30,49.810001,8.96,62.77,61.73,58.07,57.32,31.950001,21.1,4.3400002,126.32
R80711,5/10/2017 14:30,115.35,10.07,60.68,60.580002,57.5,56.689999,34.419998,21.93,4.98,160.62
R80711,5/10/2017 14:40,142.05,10.8,63.66,63.549999,58.169998,57.5,34.84,21.870001,4.9200001,165.2
R80711,5/10/2017 14:50,71.849998,9.6700001,63.73,62.490002,58.299999,57.689999,34.98,22.190001,4.6799998,177.33
R80711,5/10/2017 15:00,43.52,9.5,63.400002,62.189999,58.380001,57.709999,29.370001,22.35,4.6500001,158.78999
R80711,5/10/2017 15:10,183.8,11.48,63.810001,63.16,58.650002,57.939999,26.1,21.92,5.5300002,151.61
R80711,5/10/2017 15:20,140.57001,10.82,64.68,64.720001,58.970001,58.139999,24.99,21.799999,5.2199998,163.53
R80711,5/10/2017 15:30,110.72,10.37,64.379997,64.050003,59.0,58.130001,24.379999,21.889999,5.0999999,169.38
R80711,5/10/2017 15:40,163.49001,11.18,64.860001,64.940002,59.240002,58.43,24.08,21.73,5.4299998,163.73
R80711,5/10/2017 15:50,226.52,12.08,65.559998,65.860001,59.52,57.82,23.93,21.620001,5.8400002,165.31
R80711,5/10/2017 16:00,130.72,10.61,63.869999,64.769997,58.57,53.860001,26.6,21.530001,5.3000002,185.3
R80711,5/10/2017 16:10,50.02,9.5100002,61.029999,60.75,57.360001,53.84,28.84,21.629999,4.7800002,115.77
R80711,5/10/2017 16:20,101.25,10.09,60.459999,60.189999,56.759998,52.970001,30.08,21.780001,5.2800002,179.46001
R80711,5/10/2017 16:30,141.42,10.84,60.639999,60.73,56.470001,52.669998,30.9,21.799999,5.4400001,165.12
R80711,5/10/2017 16:40,110.99,10.33,61.139999,61.389999,56.330002,52.77,31.549999,21.809999,4.96,160.64
R80711,5/10/2017 16:50,120.08,10.45,60.419998,60.209999,55.939999,52.259998,31.9,21.84,5.2800002,172.75
R80711,5/10/2017 17:00,180.87,11.31,61.040001,61.119999,55.860001,52.540001,32.419998,21.75,5.4299998,178.36
R80711,5/10/2017 17:10,198.25999,11.84,62.43,63.029999,56.18,52.810001,32.98,21.35,5.52,175.13
R80711,5/10/2017 17:20,230.31,12.17,61.779999,62.48,55.709999,51.029999,28.23,20.969999,6.0799999,148.39999
R80711,5/10/2017 17:30,219.27,12.07,62.009998,63.5,55.380001,50.950001,25.549999,20.709999,5.7199998,172.85001
R80711,5/10/2017 17:40,182.12,11.6,62.549999,62.689999,55.860001,55.07,24.639999,20.5,5.5999999,175.97
R80711,5/10/2017 17:50,162.0,11.2,63.380001,63.360001,56.580002,55.889999,24.15,20.34,5.3299999,166.86
R80711,5/10/2017 18:00,179.39,11.37,63.470001,63.110001,56.889999,56.150002,23.75,20.139999,5.5,159.8
R80711,5/10/2017 18:10,283.62,12.96,65.459999,66.080002,57.759998,57.07,24.4,19.82,5.8499999,168.09
R80711,5/10/2017 18:20,214.59,11.99,65.5,65.449997,58.09,57.27,29.09,19.57,5.5799999,171.39999
R80711,5/10/2017 18:30,122.99,10.48,65.209999,64.510002,58.240002,57.509998,30.950001,19.440001,5.02,168.34
R80711,5/10/2017 18:40,73.760002,9.5900002,64.290001,62.869999,58.18,57.560001,31.85,19.27,4.6199999,175.49001
R80711,5/10/2017 18:50,129.35001,10.64,64.519997,63.560001,58.52,57.810001,32.509998,19.08,5.3099999,177.85001
R80711,5/10/2017 19:00,87.580002,9.75,64.519997,63.380001,58.610001,57.919998,33.130001,19.0,4.7600002,172.96001
R80711,5/10/2017 19:10,160.50999,11.2,64.949997,64.169998,58.950001,58.25,33.459999,18.93,5.4000001,169.7
R80711,5/10/2017 19:20,170.34,11.39,65.540001,65.620003,59.360001,58.650002,27.17,18.780001,5.4299998,166.17
R80711,5/10/2017 19:30,166.45,11.32,65.43,65.599998,59.5,58.759998,24.67,18.620001,5.3099999,160.46001
R80711,5/10/2017 19:40,201.02,11.86,65.650002,66.07,59.75,58.939999,23.67,18.5,5.5700002,160.67999
R80711,5/10/2017 19:50,297.48999,13.2,65.370003,66.980003,59.369999,53.93,23.09,18.4,5.9899998,159.81
R80711,5/11/2017 3:00,215.45,11.99,65.339996,66.18,58.84,54.490002,29.73,13.8,5.4299998,167.16
R80711,5/11/2017 3:10,165.88,11.24,63.790001,64.529999,58.259998,53.77,29.98,13.8,5.0999999,166.53999
R80711,5/11/2017 3:20,120.39,10.39,61.389999,62.529999,57.080002,50.349998,23.77,13.71,4.8899999,169.85001
R80711,5/11/2017 3:30,184.39999,11.45,59.07,61.130001,55.799999,49.709999,20.139999,13.54,5.3499999,164.66
R80711,5/11/2017 3:40,258.76001,12.65,60.080002,63.119999,55.290001,49.689999,19.030001,13.45,5.73,165.39
R80711,5/11/2017 3:50,241.85001,12.39,62.040001,63.82,56.080002,55.16,18.51,13.32,5.75,162.45
R80711,5/11/2017 4:00,264.78,12.7,63.639999,64.720001,57.009998,55.889999,23.32,13.29,5.73,164.16
R80711,5/11/2017 4:10,297.78,13.14,65.5,66.519997,57.849998,56.880001,26.940001,13.27,5.8099999,168.72
R80711,5/11/2017 4:20,253.17999,12.54,65.82,66.339996,58.349998,57.419998,28.450001,13.29,5.6300001,166.06
R80711,5/11/2017 4:30,297.94,13.14,66.860001,67.529999,58.98,58.029999,29.870001,13.3,5.96,161.58
R80711,5/11/2017 4:40,259.98999,12.63,66.919998,67.300003,59.360001,58.490002,30.76,13.3,5.8200002,161.92
R80711,5/11/2017 4:50,224.48,12.16,67.150002,67.5,59.799999,58.959999,31.41,13.4,5.4099998,164.39999
R80711,5/11/2017 5:00,229.49001,12.24,66.599998,67.199997,59.759998,56.84,31.450001,13.52,5.6700001,161.69
R80711,5/11/2017 5:10,202.19,11.81,64.690002,65.690002,58.880001,54.48,30.469999,14.55,5.52,162.22
R80711,5/11/2017 5:20,203.49001,11.84,63.889999,65.139999,58.400002,53.41,28.58,14.86,5.4299998,163.57001
R80711,5/11/2017 5:30,203.92999,11.83,61.720001,63.619999,57.139999,50.959999,21.73,14.46,5.48,167.42
R80711,5/11/2017 6:20,305.67001,13.25,63.91,65.650002,56.130001,52.389999,26.43,15.03,5.9299998,167.87
R80711,5/11/2017 10:20,256.17999,12.51,66.540001,68.370003,59.810001,52.209999,20.98,17.120001,5.96,166.73
R80711,5/11/2017 10:30,199.53999,11.74,63.669998,65.480003,58.52,52.75,20.83,17.799999,5.79,154.09
R80711,5/11/2017 13:20,225.60001,12.09,66.559998,68.669998,61.150002,53.09,19.940001,15.24,5.6799998,194.28
R80711,5/11/2017 13:30,197.94,11.69,63.540001,65.43,59.720001,52.75,21.52,14.89,5.5999999,225.88
R80711,5/11/2017 13:40,129.53,10.62,62.82,64.330002,59.07,53.48,25.209999,14.79,4.96,224.37
R80711,5/11/2017 13:50,108.41,10.15,61.509998,62.41,58.23,53.700001,26.629999,14.81,4.7199998,212.38
R80711,5/11/2017 14:00,81.099998,10.0,60.650002,61.369999,57.560001,53.25,27.389999,14.96,4.46,210.8
R80711,5/11/2017 14:20,94.730003,9.8699999,57.560001,58.099998,55.990002,51.439999,27.93,15.41,4.79,210.62
R80711,5/11/2017 14:30,173.75999,11.36,59.75,61.09,56.110001,51.939999,28.690001,15.03,5.3800001,206.25999
R80711,5/11/2017 14:40,276.73999,12.55,60.970001,62.32,56.060001,52.27,29.110001,14.77,6.0900002,188.59
R80711,5/11/2017 14:50,250.12,12.48,62.830002,64.629997,56.459999,52.740002,29.49,14.47,5.7600002,195.83
R80711,5/11/2017 15:00,170.50999,11.12,62.240002,63.32,56.189999,51.639999,28.58,14.47,5.3600001,185.53
R80711,5/11/2017 15:10,86.089996,9.7600002,59.380001,60.060001,55.25,51.59,22.299999,14.45,5.1399999,177.91
R80711,5/11/2017 15:20,178.57001,11.36,61.25,61.470001,56.060001,55.240002,20.549999,14.32,5.3099999,165.42
R80711,5/11/2017 15:30,165.78,11.2,62.470001,63.110001,56.669998,55.849998,19.67,14.18,5.1399999,159.67
R80711,5/11/2017 15:40,176.49001,11.31,62.91,63.48,56.990002,56.099998,19.07,14.07,5.3000002,160.09
R80711,5/11/2017 15:50,282.41,12.9,63.860001,64.760002,57.43,56.41,22.57,14.11,5.8200002,168.02
R80711,5/11/2017 16:00,262.92999,12.73,65.529999,66.449997,58.139999,57.23,26.799999,14.11,5.5799999,162.81
R80711,5/11/2017 16:10,282.62,12.96,66.339996,66.980003,58.700001,57.849998,28.68,13.93,5.7800002,169.94
R80711,5/11/2017 16:20,296.39001,13.09,66.860001,67.32,59.209999,58.459999,29.790001,13.9,6.02,173.67999
R80711,5/11/2017 16:50,304.60001,13.25,67.400002,68.779999,59.369999,55.130001,29.879999,13.8,5.9699998,169.97
R80711,5/11/2017 17:00,202.91,11.77,65.099998,65.879997,58.66,54.189999,29.889999,13.67,5.6500001,143.82001
R80711,5/11/2017 17:10,181.63,11.45,63.84,64.599998,58.150002,53.799999,30.040001,13.58,5.2399998,148.06
R80711,5/11/2017 17:20,148.55,10.87,62.16,63.099998,57.32,51.689999,26.4,13.48,5.3000002,144.97
R80711,5/11/2017 17:30,109.44,10.21,59.139999,61.080002,55.860001,48.529999,20.73,13.24,5.0300002,142.34
R80711,5/11/2017 17:40,122.88,10.43,58.939999,60.18,55.540001,53.209999,19.34,13.01,5.4000001,129.13
R80711,5/11/2017 17:50,103.05,10.05,60.860001,61.130001,56.290001,55.5,18.559999,12.87,4.8600001,136.2
R80711,5/11/2017 18:00,138.57001,10.56,61.23,61.279999,56.459999,55.619999,18.030001,12.81,4.98,142.17
R80711,5/11/2017 18:10,190.55,11.61,62.700001,63.419998,57.040001,55.98,22.860001,12.96,5.1999998,144.25999
R80711,5/11/2017 18:20,194.45,11.57,63.34,63.619999,57.349998,56.360001,26.129999,12.86,5.1999998,143.89999
R80711,5/11/2017 18:30,243.95,12.37,64.870003,65.540001,58.02,57.139999,27.809999,12.75,5.52,151.05
R80711,5/12/2017 5:40,222.25999,12.11,65.330002,67.5,58.790001,52.630001,18.120001,12.6,5.5999999,188.69
R80711,5/12/2017 5:50,259.70999,12.54,62.18,64.480003,57.310001,51.049999,17.43,12.97,5.7399998,194.64999
R80711,5/12/2017 6:40,222.0,12.04,63.630001,65.059998,56.740002,52.32,26.610001,13.18,5.4000001,190.63
R80711,5/12/2017 6:50,216.17999,11.96,61.990002,63.049999,56.110001,51.880001,27.09,13.52,5.3699999,193.8
R80711,5/12/2017 7:00,194.5,11.66,61.93,63.279999,55.950001,51.740002,27.459999,13.61,5.25,193.21001
R80711,5/12/2017 7:10,111.7,10.26,60.189999,61.0,55.209999,50.860001,27.77,14.46,4.77,193.56
R80711,5/12/2017 7:20,59.049999,9.5,59.970001,59.27,55.349998,54.150002,28.82,15.42,4.4000001,188.09
R80711,5/12/2017 7:30,48.990002,9.3500004,60.75,59.700001,55.790001,55.02,26.889999,15.95,4.25,187.12
R80711,5/12/2017 7:40,22.120001,9.2299995,59.93,58.93,55.790001,55.169998,21.450001,16.23,4.0100002,185.73
R80711,5/12/2017 8:20,53.560001,9.4399996,57.880001,57.209999,54.900002,53.82,19.719999,16.75,4.3299999,192.28999
R80711,5/12/2017 8:30,26.73,9.2399998,58.57,57.560001,54.98,53.700001,24.139999,17.09,4.0799999,186.89999
R80711,5/12/2017 8:40,56.450001,9.4899998,59.02,57.450001,55.110001,53.91,26.34,17.139999,4.5300002,166.75999
R80711,5/12/2017 8:50,57.91,9.46,60.23,58.959999,55.389999,54.490002,27.73,17.57,4.3299999,185.11
R80711,5/12/2017 9:50,148.87,10.95,59.27,58.950001,54.740002,53.970001,31.01,17.549999,5.1999998,176.46001
R80711,5/12/2017 10:00,89.989998,9.9799995,61.040001,60.459999,55.209999,54.34,31.440001,17.52,4.6700001,159.83
R80711,5/12/2017 10:10,37.369999,9.3599997,60.779999,59.279999,55.279999,54.450001,31.709999,18.02,4.0300002,174.17999
R80711,5/12/2017 10:20,57.619999,9.4499998,60.540001,58.540001,55.380001,54.450001,31.91,19.110001,4.6399999,137.24001
R80711,5/12/2017 10:30,88.690002,9.8900003,61.23,59.73,55.689999,55.009998,27.120001,19.42,5.0500002,171.39
R80711,5/12/2017 10:40,111.41,10.3,61.59,60.779999,55.889999,55.18,23.51,19.629999,5.04,160.78
R80711,5/12/2017 10:50,96.199997,10.26,61.509998,60.860001,56.02,55.310001,22.549999,19.74,4.9200001,157.67
R80711,5/12/2017 11:00,64.050003,9.71,61.389999,60.700001,56.060001,55.32,22.129999,19.51,4.6700001,197.24001
R80711,5/12/2017 11:10,75.059998,9.9099998,60.689999,59.490002,55.950001,55.209999,21.780001,19.0,4.8600001,173.03999
R80711,5/12/2017 11:20,117.56,10.37,61.619999,61.099998,56.209999,55.240002,23.459999,18.790001,5.2800002,168.27
R80711,5/12/2017 11:30,241.7,12.39,63.25,63.34,56.75,55.799999,27.700001,18.58,5.9200001,149.47
R80711,5/12/2017 11:40,203.49001,11.81,64.389999,64.419998,57.349998,56.470001,29.549999,18.58,5.6399999,164.71001
R80711,5/12/2017 13:00,199.78,11.63,63.869999,65.900002,57.599998,51.09,21.049999,17.639999,5.5500002,187.2
R80711,5/12/2017 13:20,254.05,12.62,63.240002,65.089996,56.93,52.650002,26.530001,18.530001,6.0100002,178.38
R80711,5/12/2017 13:30,166.49001,11.12,62.049999,62.919998,56.349998,52.25,27.9,19.059999,5.1999998,190.66
R80711,5/12/2017 13:40,161.55,11.11,61.200001,61.759998,55.939999,51.869999,28.77,19.34,5.4499998,180.67999
R80711,5/12/2017 13:50,153.92,11.0,61.029999,61.700001,55.689999,51.740002,29.41,19.299999,5.4000001,159.10001
R80711,5/12/2017 14:00,64.580002,8.0699997,59.849998,60.23,55.200001,51.32,29.91,19.65,4.6399999,159.5
R80711,5/12/2017 14:10,125.78,9.8000002,59.439999,59.310001,55.369999,54.150002,31.459999,19.190001,5.4499998,136.45
R80711,5/12/2017 14:20,226.10001,12.18,63.259998,63.57,56.619999,55.810001,32.610001,19.139999,5.5999999,146.78999
R80711,5/12/2017 14:30,157.74001,11.15,64.129997,63.880001,57.200001,56.380001,33.380001,18.969999,5.21,152.91
R80711,5/12/2017 14:40,166.06,11.2,64.209999,63.73,57.470001,56.830002,28.389999,18.98,5.4400001,153.92999
R80711,5/12/2017 14:50,236.42,12.3,65.300003,65.75,58.119999,57.389999,24.360001,18.559999,5.6599998,160.22
R80711,5/12/2017 15:00,206.03,11.93,65.059998,65.419998,58.349998,57.450001,23.299999,19.040001,5.9000001,181.62
R80711,5/12/2017 15:20,226.38,12.12,66.860001,67.449997,59.400002,58.66,22.299999,18.34,5.7199998,163.36
R80711,5/12/2017 15:30,253.8,12.5,67.040001,67.589996,59.779999,58.810001,25.969999,18.809999,5.8400002,170.89999
R80711,5/12/2017 15:40,117.79,10.41,65.989998,65.510002,59.66,58.880001,29.24,19.120001,5.1700001,191.13
R80711,5/12/2017 15:50,187.64,11.56,65.93,65.809998,59.82,57.580002,30.639999,18.620001,5.4499998,175.60001
R80711,5/12/2017 16:00,214.17,12.01,64.540001,65.239998,59.029999,54.529999,30.66,18.379999,5.5700002,176.17
R80711,5/12/2017 16:10,264.45001,12.78,64.800003,66.010002,58.82,54.75,30.92,18.190001,6.0,207.91
R80711,5/12/2017 16:20,196.36,11.74,64.290001,65.120003,58.470001,54.169998,31.17,18.58,5.52,187.31
R80711,5/12/2017 16:30,237.72,12.31,64.580002,65.599998,58.400002,54.369999,31.67,19.030001,6.02,174.72
R80711,5/12/2017 16:40,243.02,12.5,64.470001,65.360001,58.240002,54.450001,32.169998,18.870001,6.0,203.92999
R80711,5/12/2017 16:50,91.860001,10.0,62.73,63.040001,57.529999,52.630001,30.09,19.049999,4.9499998,179.16
R80711,5/12/2017 17:00,82.190002,9.8500004,59.060001,59.93,56.099998,48.91,24.74,18.82,5.0599999,172.73
R80711,5/12/2017 17:10,185.58,11.59,59.330002,61.18,55.5,50.02,23.379999,18.52,6.1100001,172.5
R80711,5/12/2017 17:20,198.22,11.76,60.52,61.950001,55.57,53.439999,22.799999,18.16,5.8699999,163.17
R80711,5/12/2017 17:30,211.45,11.87,63.310001,64.190002,56.889999,56.130001,22.32,18.0,5.5799999,167.35001
R80711,5/12/2017 17:40,222.88,12.17,64.120003,64.730003,57.439999,56.509998,23.280001,17.809999,5.9299998,162.27
R80711,5/12/2017 17:50,256.23001,12.64,65.010002,65.459999,57.91,56.880001,28.07,17.629999,5.7800002,168.11
R80711,5/12/2017 18:00,231.32001,12.29,65.82,66.080002,58.48,57.549999,30.17,17.6,5.5599999,168.78
R80711,5/12/2017 18:10,249.99001,12.55,66.440002,66.610001,58.970001,58.080002,31.52,17.549999,5.77,167.3
R80711,5/12/2017 19:00,265.73999,12.8,67.0,67.849998,59.360001,54.380001,29.530001,16.75,5.8000002,178.47
R80711,5/12/2017 19:40,254.56,12.53,63.740002,65.169998,57.52,51.470001,20.860001,14.79,5.8200002,176.92999
R80711,5/13/2017 2:00,231.60001,12.28,64.209999,65.410004,57.400002,53.110001,28.190001,13.38,5.7399998,228.78999
R80711,5/13/2017 2:10,201.17999,11.81,63.049999,64.110001,56.950001,52.68,28.530001,13.6,5.4400001,224.23
R80711,5/13/2017 2:20,135.95,10.69,61.68,62.25,56.34,52.139999,28.790001,13.45,5.0599999,207.64
R80711,5/13/2017 2:30,107.87,10.13,59.970001,60.369999,55.610001,51.009998,28.66,13.24,5.23,200.95
R80711,5/13/2017 2:40,186.37,11.55,60.060001,60.889999,55.25,51.16,28.49,13.17,5.8800001,201.49001
R80711,5/13/2017 3:40,282.98001,12.98,67.440002,68.089996,59.43,58.439999,28.58,13.77,5.9699998,203.89
R80711,5/13/2017 3:50,205.86,11.91,66.809998,67.029999,59.580002,58.700001,29.84,13.8,5.5799999,202.31
R80711,5/13/2017 4:00,170.10001,11.33,66.260002,66.309998,59.700001,58.82,30.709999,13.79,5.5300002,201.19
R80711,5/13/2017 4:10,194.73,11.7,66.010002,66.370003,59.810001,57.59,31.0,13.59,5.6199999,174.17
R80711,5/13/2017 4:20,158.66,11.09,64.300003,65.18,58.93,54.23,30.27,13.59,5.1500001,178.24001
R80711,5/13/2017 4:30,103.93,10.06,62.200001,62.380001,57.860001,53.580002,29.809999,13.44,4.96,172.16
R80711,5/13/2017 4:40,75.389999,9.71,60.75,61.07,57.09,53.080002,29.34,13.69,4.6799998,167.97
R80711,5/13/2017 4:50,175.28999,11.28,58.970001,60.400002,56.080002,50.169998,22.82,12.99,5.3899999,174.63
R80711,5/13/2017 5:00,285.37,13.03,60.189999,63.439999,55.599998,50.049999,19.440001,14.34,5.8499999,186.19
R80711,5/13/2017 5:10,269.67999,12.81,60.75,63.66,55.27,51.509998,18.200001,14.32,5.6599998,181.98
R80711,5/13/2017 5:20,264.48001,12.74,63.009998,64.5,56.43,55.509998,19.389999,14.83,5.9200001,195.28
R80711,5/13/2017 5:30,250.73,12.57,64.599998,65.629997,57.310001,56.360001,24.780001,15.01,5.8200002,198.14
R80711,5/13/2017 5:40,170.06,11.31,64.43,64.639999,57.59,56.610001,26.889999,13.54,5.1900001,195.5
R80711,5/13/2017 5:50,146.7,10.9,64.169998,64.080002,57.759998,56.84,28.129999,13.35,5.0100002,192.22
R80711,5/13/2017 6:00,49.509998,9.25,63.139999,62.34,57.59,56.68,28.879999,13.28,4.0100002,183.02
R80711,5/13/2017 6:30,47.650002,9.2799997,61.43,60.330002,57.450001,56.490002,22.92,13.42,4.2199998,198.12
R80711,5/13/2017 6:40,59.09,9.3800001,61.119999,60.5,57.330002,56.16,19.68,13.48,4.3200002,204.50999
R80711,5/13/2017 6:50,106.63,10.11,61.439999,61.290001,57.330002,56.110001,18.530001,13.39,4.8800001,203.02
R80711,5/13/2017 7:00,115.23,10.29,61.869999,62.150002,57.400002,56.119999,17.940001,13.41,5.04,200.11
R80711,5/13/2017 7:10,90.519997,9.8500004,61.900002,61.91,57.380001,56.220001,20.27,13.55,4.6399999,201.42
R80711,5/13/2017 7:20,84.910004,9.7700005,62.09,61.560001,57.43,56.419998,24.629999,13.82,4.7600002,221.53999
R80711,5/13/2017 7:30,82.720001,9.6899996,62.279999,61.52,57.5,56.509998,26.51,14.13,4.4899998,216.86
R80711,5/13/2017 7:40,90.480003,9.8299999,62.619999,61.849998,57.669998,56.77,27.799999,14.35,4.71,244.14999
R80711,5/13/2017 7:50,61.860001,9.4799995,62.5,61.580002,57.709999,56.77,28.780001,14.91,4.3000002,225.50999
R80711,5/13/2017 11:00,45.959999,9.3599997,54.099998,53.299999,53.200001,52.630001,31.73,17.43,4.5999999,246.48
R80711,5/13/2017 11:40,11.41,6.4299998,55.630001,54.189999,53.540001,52.919998,32.470001,19.23,4.21,180.78
R80711,5/13/2017 12:00,178.59,11.34,60.25,59.049999,54.450001,53.779999,33.080002,18.450001,5.73,149.48
R80711,5/13/2017 12:10,240.0,12.29,63.369999,63.389999,55.540001,55.029999,32.610001,17.59,5.77,165.52
R80711,5/13/2017 12:20,224.84,12.17,64.150002,64.230003,56.200001,55.740002,25.4,17.059999,5.8000002,155.14
R80711,5/13/2017 12:30,104.72,10.15,63.169998,62.639999,56.27,55.650002,23.030001,17.93,4.9299998,155.78
R80711,5/13/2017 12:40,64.949997,9.3900003,61.880001,60.77,56.049999,55.419998,22.23,18.889999,4.4899998,169.47
R80711,5/13/2017 12:50,82.739998,9.7399998,61.470001,60.32,56.029999,55.27,21.969999,19.43,4.8499999,170.27
R80711,5/13/2017 13:00,56.630001,9.4700003,61.080002,60.02,56.009998,55.290001,21.889999,19.09,4.6900001,151.38
R80711,5/13/2017 13:10,68.0,9.5900002,61.040001,59.900002,56.009998,54.939999,24.559999,18.4,4.6399999,152.77
R80711,5/13/2017 13:40,223.87,12.01,64.040001,64.849998,56.98,56.139999,30.129999,13.25,6.0599999,221.89
R80711,5/13/2017 15:00,236.32001,12.36,64.370003,66.290001,58.0,51.880001,20.309999,13.79,5.3899999,218.73
R80711,5/13/2017 15:10,249.62,12.54,62.470001,64.629997,56.93,50.990002,19.83,14.09,5.8600001,212.72
R80711,5/13/2017 15:20,131.60001,10.62,60.970001,62.34,56.02,50.709999,23.370001,14.29,5.5300002,205.49001
R80711,5/13/2017 15:30,72.519997,9.5500002,58.700001,59.5,55.25,50.43,25.530001,14.41,4.7199998,204.83
R80711,5/13/2017 15:40,117.5,10.32,60.32,59.880001,55.860001,54.619999,27.719999,14.49,5.3299999,178.59
